case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource
case_001254,O_Create Offer,2016-01-16T14:49:40.851859,complete,
case_001254,O_Created,2016-01-16T14:49:40.851859,start,
case_001254,O_Created,2016-01-16T14:50:02.832224,complete,
case_001254,O_Sent (mail and online),2016-01-16T14:50:02.832224,start,
case_001265,W_Complete application,2016-01-16T14:50:33.750343,complete,
case_001265,W_Complete application,2016-01-16T14:50:33.750343,start,
case_001265,W_Complete application,2016-01-16T14:50:53.399659,complete,
case_001265,W_Call after offers,2016-01-16T14:50:53.399659,start,
case_001265,W_Call after offers,2016-01-16T14:51:11.876855,complete,
case_001140,W_Complete application,2016-01-16T14:51:23.493340,complete,
case_001140,W_Call after offers,2016-01-16T14:51:23.493340,start,
case_001140,W_Call after offers,2016-01-16T14:51:26.671545,complete,
case_001266,W_Complete application,2016-01-16T14:51:31.329797,complete,
case_001266,W_Call after offers,2016-01-16T14:51:31.329797,start,
case_001272,W_Complete application,2016-01-16T14:51:38.615968,complete,
case_001272,W_Complete application,2016-01-16T14:51:38.615968,start,
case_000925,A_Accepted,2016-01-16T14:51:54.450595,complete,
case_000925,O_Create Offer,2016-01-16T14:51:54.450595,start,
case_001274,W_Complete application,2016-01-16T14:52:47.346938,complete,
case_001274,W_Complete application,2016-01-16T14:52:47.346938,start,
case_001254,O_Sent (mail and online),2016-01-16T14:52:49.664178,complete,
case_001254,W_Complete application,2016-01-16T14:52:49.664178,start,
case_000925,O_Create Offer,2016-01-16T14:53:14.965709,complete,
case_000925,O_Created,2016-01-16T14:53:14.965709,start,
case_001040,W_Complete application,2016-01-16T14:53:36.402779,complete,
case_001040,A_Concept,2016-01-16T14:53:36.402779,start,
case_000925,O_Created,2016-01-16T14:53:36.814062,complete,
case_000925,O_Sent (mail and online),2016-01-16T14:53:36.814062,start,
case_000925,O_Sent (mail and online),2016-01-16T14:54:36.700450,complete,
case_000925,W_Complete application,2016-01-16T14:54:36.700450,start,
case_001235,W_Complete application,2016-01-16T14:54:40.253587,complete,
case_001235,W_Complete application,2016-01-16T14:54:40.253587,start,
case_001247,A_Accepted,2016-01-16T14:54:40.982141,complete,
case_001247,O_Create Offer,2016-01-16T14:54:40.982141,start,
case_001247,O_Create Offer,2016-01-16T14:56:48.013066,complete,
case_001247,O_Created,2016-01-16T14:56:48.013066,start,
case_001247,O_Created,2016-01-16T14:57:05.529204,complete,
case_001247,O_Sent (mail and online),2016-01-16T14:57:05.529204,start,
case_001247,O_Sent (mail and online),2016-01-16T14:57:21.118778,complete,
case_001247,W_Complete application,2016-01-16T14:57:21.118778,start,
case_001273,W_Complete application,2016-01-16T15:00:17.761821,complete,
case_001273,W_Complete application,2016-01-16T15:00:17.761821,start,
case_001228,W_Complete application,2016-01-16T15:01:08.403027,complete,
case_001228,A_Concept,2016-01-16T15:01:08.403027,start,
case_001228,A_Concept,2016-01-16T15:02:35.934678,complete,
case_001228,W_Complete application,2016-01-16T15:02:35.934678,start,
case_001259,W_Complete application,2016-01-16T15:05:47.122814,complete,
case_001259,W_Call after offers,2016-01-16T15:05:47.122814,start,
case_001259,W_Call after offers,2016-01-16T15:05:48.122814,complete,
case_001269,W_Complete application,2016-01-16T15:07:01.294567,complete,
case_001269,A_Concept,2016-01-16T15:07:01.294567,start,
case_001254,W_Complete application,2016-01-16T15:07:43.110039,complete,
case_001254,A_Accepted,2016-01-16T15:07:43.110039,start,
case_001254,A_Accepted,2016-01-16T15:07:52.166336,complete,
case_001254,O_Create Offer,2016-01-16T15:07:52.166336,start,
case_001040,A_Concept,2016-01-16T15:07:59.681708,complete,
case_001040,W_Complete application,2016-01-16T15:07:59.681708,start,
case_001254,O_Create Offer,2016-01-16T15:08:29.924686,complete,
case_001254,O_Created,2016-01-16T15:08:29.924686,start,
case_001245,W_Complete application,2016-01-16T15:08:56.564887,complete,
case_001245,A_Accepted,2016-01-16T15:08:56.564887,start,
case_001245,A_Accepted,2016-01-16T15:09:06.066698,complete,
case_001245,O_Create Offer,2016-01-16T15:09:06.066698,start,
case_001254,O_Created,2016-01-16T15:09:28.854047,complete,
case_001254,O_Sent (mail and online),2016-01-16T15:09:28.854047,start,
case_001254,O_Sent (mail and online),2016-01-16T15:09:31.540120,complete,
case_001254,W_Complete application,2016-01-16T15:09:31.540120,start,
case_001245,O_Create Offer,2016-01-16T15:10:00.662114,complete,
case_001245,O_Created,2016-01-16T15:10:00.662114,start,
case_001245,O_Created,2016-01-16T15:10:13.614884,complete,
case_001245,O_Sent (mail and online),2016-01-16T15:10:13.614884,start,
case_001276,__PROCESS_START__,2016-01-16T15:10:53.713258,start,
case_001276,A_Create Application,2016-01-16T15:10:53.713258,start,
case_001038,W_Complete application,2016-01-16T15:10:53.826658,complete,
case_001038,W_Complete application,2016-01-16T15:10:53.826658,start,
case_001276,A_Create Application,2016-01-16T15:12:17.077360,complete,
case_001276,A_Submitted,2016-01-16T15:12:17.077360,start,
case_001273,W_Complete application,2016-01-16T15:12:27.583032,complete,
case_001273,A_Accepted,2016-01-16T15:12:27.583032,start,
case_001276,A_Submitted,2016-01-16T15:12:34.778936,complete,
case_001276,W_Handle leads,2016-01-16T15:12:34.778936,start,
case_001245,O_Sent (mail and online),2016-01-16T15:12:55.966619,complete,
case_001245,O_Cancelled,2016-01-16T15:12:55.966619,start,
case_001277,__PROCESS_START__,2016-01-16T15:13:02.720468,start,
case_001277,A_Create Application,2016-01-16T15:13:02.720468,start,
case_001269,A_Concept,2016-01-16T15:13:05.549539,complete,
case_001269,A_Accepted,2016-01-16T15:13:05.549539,start,
case_001277,A_Create Application,2016-01-16T15:13:29.258622,complete,
case_001277,A_Submitted,2016-01-16T15:13:29.258622,start,
case_001277,A_Submitted,2016-01-16T15:13:51.937869,complete,
case_001277,W_Handle leads,2016-01-16T15:13:51.937869,start,
case_001245,O_Cancelled,2016-01-16T15:14:34.656468,complete,
case_001245,O_Cancelled,2016-01-16T15:14:34.656468,start,
case_001245,O_Cancelled,2016-01-16T15:15:00.889821,complete,
case_001245,W_Call after offers,2016-01-16T15:15:00.889821,start,
case_001276,W_Handle leads,2016-01-16T15:15:11.463892,complete,
case_001276,W_Complete application,2016-01-16T15:15:11.463892,start,
case_001269,A_Accepted,2016-01-16T15:15:21.035104,complete,
case_001269,O_Create Offer,2016-01-16T15:15:21.035104,start,
case_001273,A_Accepted,2016-01-16T15:15:28.651538,complete,
case_001273,W_Complete application,2016-01-16T15:15:28.651538,start,
case_001269,O_Create Offer,2016-01-16T15:15:50.224976,complete,
case_001269,O_Created,2016-01-16T15:15:50.224976,start,
case_001269,O_Created,2016-01-16T15:15:55.094750,complete,
case_001269,O_Sent (mail and online),2016-01-16T15:15:55.094750,start,
case_001254,W_Complete application,2016-01-16T15:16:11.033162,complete,
case_001254,A_Concept,2016-01-16T15:16:11.033162,start,
case_001245,W_Call after offers,2016-01-16T15:16:56.257663,complete,
case_001269,O_Sent (mail and online),2016-01-16T15:17:23.837735,complete,
case_001269,W_Complete application,2016-01-16T15:17:23.837735,start,
case_001270,W_Complete application,2016-01-16T15:17:31.009591,complete,
case_001270,W_Complete application,2016-01-16T15:17:31.009591,start,
case_001254,A_Concept,2016-01-16T15:19:22.390389,complete,
case_001254,A_Accepted,2016-01-16T15:19:22.390389,start,
case_001254,A_Accepted,2016-01-16T15:20:33.049335,complete,
case_001254,O_Create Offer,2016-01-16T15:20:33.049335,start,
case_001254,O_Create Offer,2016-01-16T15:21:42.878504,complete,
case_001254,O_Created,2016-01-16T15:21:42.878504,start,
case_001040,W_Complete application,2016-01-16T15:21:44.872851,complete,
case_001040,W_Complete application,2016-01-16T15:21:44.872851,start,
case_001254,O_Created,2016-01-16T15:21:50.787864,complete,
case_001254,O_Sent (mail and online),2016-01-16T15:21:50.787864,start,
case_001254,O_Sent (mail and online),2016-01-16T15:21:57.621368,complete,
case_001254,W_Complete application,2016-01-16T15:21:57.621368,start,
case_001035,W_Complete application,2016-01-16T15:22:09.189802,complete,
case_001035,W_Complete application,2016-01-16T15:22:09.189802,start,
case_001035,W_Complete application,2016-01-16T15:24:36.785707,complete,
case_001035,A_Concept,2016-01-16T15:24:36.785707,start,
case_001035,A_Concept,2016-01-16T15:25:41.367599,complete,
case_001035,W_Complete application,2016-01-16T15:25:41.367599,start,
case_001277,W_Handle leads,2016-01-16T15:25:48.771759,complete,
case_001277,W_Handle leads,2016-01-16T15:25:48.771759,start,
case_001277,W_Handle leads,2016-01-16T15:26:05.816846,complete,
case_001277,W_Complete application,2016-01-16T15:26:05.816846,start,
case_001272,W_Complete application,2016-01-16T15:28:06.689879,complete,
case_001272,W_Complete application,2016-01-16T15:28:06.689879,start,
case_001269,W_Complete application,2016-01-16T15:31:10.955485,complete,
case_001269,W_Complete application,2016-01-16T15:31:10.955485,start,
case_001171,W_Complete application,2016-01-16T15:31:38.408132,complete,
case_001171,A_Accepted,2016-01-16T15:31:38.408132,start,
case_001277,W_Complete application,2016-01-16T15:32:04.840590,complete,
case_001277,W_Complete application,2016-01-16T15:32:04.840590,start,
case_001273,W_Complete application,2016-01-16T15:32:17.473997,complete,
case_001273,W_Complete application,2016-01-16T15:32:17.473997,start,
case_001207,W_Complete application,2016-01-16T15:34:23.702769,complete,
case_001207,W_Complete application,2016-01-16T15:34:23.702769,start,
case_001171,A_Accepted,2016-01-16T15:34:36.685862,complete,
case_001171,O_Create Offer,2016-01-16T15:34:36.685862,start,
case_001228,W_Complete application,2016-01-16T15:35:13.178485,complete,
case_001228,A_Concept,2016-01-16T15:35:13.178485,start,
case_001228,A_Concept,2016-01-16T15:35:23.532983,complete,
case_001228,W_Complete application,2016-01-16T15:35:23.532983,start,
case_001255,W_Complete application,2016-01-16T15:38:25.673470,complete,
case_001255,W_Call after offers,2016-01-16T15:38:25.673470,start,
case_001138,W_Complete application,2016-01-16T15:38:46.319902,complete,
case_001138,A_Concept,2016-01-16T15:38:46.319902,start,
case_001273,W_Complete application,2016-01-16T15:39:00.772745,complete,
case_001273,A_Accepted,2016-01-16T15:39:00.772745,start,
case_001277,W_Complete application,2016-01-16T15:39:10.091667,complete,
case_001277,A_Concept,2016-01-16T15:39:10.091667,start,
case_001273,A_Accepted,2016-01-16T15:39:16.675008,complete,
case_001273,O_Create Offer,2016-01-16T15:39:16.675008,start,
case_001273,O_Create Offer,2016-01-16T15:40:57.352004,complete,
case_001273,O_Created,2016-01-16T15:40:57.352004,start,
case_001273,O_Created,2016-01-16T15:41:14.097214,complete,
case_001273,O_Sent (mail and online),2016-01-16T15:41:14.097214,start,
case_001273,O_Sent (mail and online),2016-01-16T15:41:31.943414,complete,
case_001273,W_Complete application,2016-01-16T15:41:31.943414,start,
case_001138,A_Concept,2016-01-16T15:43:04.010751,complete,
case_001138,A_Accepted,2016-01-16T15:43:04.010751,start,
case_001277,A_Concept,2016-01-16T15:43:40.451560,complete,
case_001277,W_Complete application,2016-01-16T15:43:40.451560,start,
case_001248,W_Complete application,2016-01-16T15:44:03.617858,complete,
case_001248,W_Call after offers,2016-01-16T15:44:03.617858,start,
case_001248,W_Call after offers,2016-01-16T15:44:20.670633,complete,
case_001277,W_Complete application,2016-01-16T15:44:49.838732,complete,
case_001277,W_Complete application,2016-01-16T15:44:49.838732,start,
case_001035,W_Complete application,2016-01-16T15:44:58.707941,complete,
case_001035,W_Complete application,2016-01-16T15:44:58.707941,start,
case_001278,__PROCESS_START__,2016-01-16T15:45:08.015016,start,
case_001278,A_Create Application,2016-01-16T15:45:08.015016,start,
case_001035,W_Complete application,2016-01-16T15:45:24.655723,complete,
case_001035,A_Accepted,2016-01-16T15:45:24.655723,start,
case_001138,A_Accepted,2016-01-16T15:45:27.755240,complete,
case_001138,O_Create Offer,2016-01-16T15:45:27.755240,start,
case_001274,W_Complete application,2016-01-16T15:46:26.327423,complete,
case_001274,W_Complete application,2016-01-16T15:46:26.327423,start,
case_001268,W_Complete application,2016-01-16T15:47:32.644759,complete,
case_001268,W_Complete application,2016-01-16T15:47:32.644759,start,
case_001035,A_Accepted,2016-01-16T15:47:56.749116,complete,
case_001035,O_Create Offer,2016-01-16T15:47:56.749116,start,
case_001268,W_Complete application,2016-01-16T15:48:43.631264,complete,
case_001268,W_Complete application,2016-01-16T15:48:43.631264,start,
case_001278,A_Create Application,2016-01-16T15:49:31.795137,complete,
case_001278,A_Submitted,2016-01-16T15:49:31.795137,start,
case_001247,W_Complete application,2016-01-16T15:49:34.780661,complete,
case_001247,W_Complete application,2016-01-16T15:49:34.780661,start,
case_001278,A_Submitted,2016-01-16T15:49:39.297851,complete,
case_001278,W_Handle leads,2016-01-16T15:49:39.297851,start,
case_001035,O_Create Offer,2016-01-16T15:49:51.973634,complete,
case_001035,O_Created,2016-01-16T15:49:51.973634,start,
case_001035,O_Created,2016-01-16T15:50:31.508369,complete,
case_001035,O_Sent (mail and online),2016-01-16T15:50:31.508369,start,
case_001269,W_Complete application,2016-01-16T15:50:40.478928,complete,
case_001269,A_Concept,2016-01-16T15:50:40.478928,start,
case_001171,O_Create Offer,2016-01-16T15:50:51.547575,complete,
case_001171,O_Created,2016-01-16T15:50:51.547575,start,
case_001171,O_Created,2016-01-16T15:50:54.393299,complete,
case_001171,O_Sent (mail and online),2016-01-16T15:50:54.393299,start,
case_001171,O_Sent (mail and online),2016-01-16T15:52:31.875182,complete,
case_001171,W_Call incomplete files,2016-01-16T15:52:31.875182,start,
case_001035,O_Sent (mail and online),2016-01-16T15:53:03.594081,complete,
case_001035,W_Complete application,2016-01-16T15:53:03.594081,start,
case_001084,W_Complete application,2016-01-16T15:54:03.796148,complete,
case_001084,W_Call after offers,2016-01-16T15:54:03.796148,start,
case_001268,W_Complete application,2016-01-16T15:54:12.677895,complete,
case_001268,A_Accepted,2016-01-16T15:54:12.677895,start,
case_001279,__PROCESS_START__,2016-01-16T15:55:14.045075,start,
case_001279,A_Create Application,2016-01-16T15:55:14.045075,start,
case_001279,A_Create Application,2016-01-16T15:55:46.884003,complete,
case_001279,W_Complete application,2016-01-16T15:55:46.884003,start,
case_001276,W_Complete application,2016-01-16T15:55:58.305391,complete,
case_001276,A_Accepted,2016-01-16T15:55:58.305391,start,
case_001280,__PROCESS_START__,2016-01-16T15:56:01.440521,start,
case_001280,A_Create Application,2016-01-16T15:56:01.440521,start,
case_001278,W_Handle leads,2016-01-16T15:56:06.503096,complete,
case_001278,W_Complete application,2016-01-16T15:56:06.503096,start,
case_001269,A_Concept,2016-01-16T15:56:25.623715,complete,
case_001269,A_Accepted,2016-01-16T15:56:25.623715,start,
case_001280,A_Create Application,2016-01-16T15:56:41.168345,complete,
case_001280,W_Complete application,2016-01-16T15:56:41.168345,start,
case_001276,A_Accepted,2016-01-16T15:56:41.404282,complete,
case_001276,O_Create Offer,2016-01-16T15:56:41.404282,start,
case_001269,A_Accepted,2016-01-16T15:56:48.523789,complete,
case_001269,O_Create Offer,2016-01-16T15:56:48.523789,start,
case_001268,A_Accepted,2016-01-16T15:56:53.254742,complete,
case_001268,O_Create Offer,2016-01-16T15:56:53.254742,start,
case_001256,W_Complete application,2016-01-16T15:57:10.444101,complete,
case_001256,W_Complete application,2016-01-16T15:57:10.444101,start,
case_001256,W_Complete application,2016-01-16T15:58:12.526784,complete,
case_001256,W_Complete application,2016-01-16T15:58:12.526784,start,
case_001280,W_Complete application,2016-01-16T15:58:23.609323,complete,
case_001280,W_Call after offers,2016-01-16T15:58:23.609323,start,
case_001278,W_Complete application,2016-01-16T15:58:23.879733,complete,
case_001278,W_Complete application,2016-01-16T15:58:23.879733,start,
case_001266,W_Call after offers,2016-01-16T15:59:32.314121,complete,
case_001076,W_Call after offers,2016-01-16T15:59:38.951226,complete,
case_001207,W_Complete application,2016-01-16T16:00:56.700549,complete,
case_001207,O_Create Offer,2016-01-16T16:00:56.700549,start,
case_001207,O_Create Offer,2016-01-16T16:01:36.655194,complete,
case_001207,O_Created,2016-01-16T16:01:36.655194,start,
case_001278,W_Complete application,2016-01-16T16:02:34.730510,complete,
case_001278,W_Complete application,2016-01-16T16:02:34.730510,start,
case_001207,O_Created,2016-01-16T16:02:51.797692,complete,
case_001207,O_Sent (mail and online),2016-01-16T16:02:51.797692,start,
case_001276,O_Create Offer,2016-01-16T16:02:56.548615,complete,
case_001276,O_Created,2016-01-16T16:02:56.548615,start,
case_001207,O_Sent (mail and online),2016-01-16T16:03:30.208913,complete,
case_001207,W_Complete application,2016-01-16T16:03:30.208913,start,
case_001276,O_Created,2016-01-16T16:03:33.785911,complete,
case_001276,O_Sent (mail and online),2016-01-16T16:03:33.785911,start,
case_001269,O_Create Offer,2016-01-16T16:04:32.709975,complete,
case_001269,O_Created,2016-01-16T16:04:32.709975,start,
case_001269,O_Created,2016-01-16T16:05:26.908586,complete,
case_001269,O_Create Offer,2016-01-16T16:05:26.908586,start,
case_001276,O_Sent (mail and online),2016-01-16T16:06:10.355999,complete,
case_001276,W_Call incomplete files,2016-01-16T16:06:10.355999,start,
case_001281,__PROCESS_START__,2016-01-16T16:06:58.585892,start,
case_001281,A_Create Application,2016-01-16T16:06:58.585892,start,
case_001268,O_Create Offer,2016-01-16T16:08:00.768661,complete,
case_001268,O_Created,2016-01-16T16:08:00.768661,start,
case_001268,O_Created,2016-01-16T16:08:03.042205,complete,
case_001268,O_Sent (mail and online),2016-01-16T16:08:03.042205,start,
case_001268,O_Sent (mail and online),2016-01-16T16:08:04.042205,complete,
case_001268,W_Complete application,2016-01-16T16:08:04.042205,start,
case_001281,A_Create Application,2016-01-16T16:08:27.098130,complete,
case_001281,A_Submitted,2016-01-16T16:08:27.098130,start,
case_001138,O_Create Offer,2016-01-16T16:10:08.906492,complete,
case_001138,O_Created,2016-01-16T16:10:08.906492,start,
case_001138,O_Created,2016-01-16T16:10:19.636617,complete,
case_001138,O_Sent (mail and online),2016-01-16T16:10:19.636617,start,
case_001209,W_Complete application,2016-01-16T16:10:35.727771,complete,
case_001209,A_Concept,2016-01-16T16:10:35.727771,start,
case_001138,O_Sent (mail and online),2016-01-16T16:10:54.893287,complete,
case_001138,W_Complete application,2016-01-16T16:10:54.893287,start,
case_001035,W_Complete application,2016-01-16T16:10:59.407628,complete,
case_001035,W_Complete application,2016-01-16T16:10:59.407628,start,
case_001209,A_Concept,2016-01-16T16:11:01.305572,complete,
case_001209,W_Complete application,2016-01-16T16:11:01.305572,start,
case_001273,W_Complete application,2016-01-16T16:11:24.315423,complete,
case_001273,A_Concept,2016-01-16T16:11:24.315423,start,
case_001281,A_Submitted,2016-01-16T16:12:56.852869,complete,
case_001281,W_Handle leads,2016-01-16T16:12:56.852869,start,
case_001273,A_Concept,2016-01-16T16:13:12.164953,complete,
case_001273,W_Complete application,2016-01-16T16:13:12.164953,start,
case_001138,W_Complete application,2016-01-16T16:14:31.680217,complete,
case_001138,W_Call after offers,2016-01-16T16:14:31.680217,start,
case_001138,W_Call after offers,2016-01-16T16:14:32.680217,complete,
case_001282,__PROCESS_START__,2016-01-16T16:14:49.855046,start,
case_001282,A_Create Application,2016-01-16T16:14:49.855046,start,
case_001282,A_Create Application,2016-01-16T16:16:24.778029,complete,
case_001282,W_Complete application,2016-01-16T16:16:24.778029,start,
case_001283,__PROCESS_START__,2016-01-16T16:18:26.321522,start,
case_001283,A_Create Application,2016-01-16T16:18:26.321522,start,
case_001281,W_Handle leads,2016-01-16T16:18:51.400009,complete,
case_001281,W_Assess potential fraud,2016-01-16T16:18:51.400009,start,
case_001283,A_Create Application,2016-01-16T16:18:59.439680,complete,
case_001283,A_Submitted,2016-01-16T16:18:59.439680,start,
case_001283,A_Submitted,2016-01-16T16:19:48.741822,complete,
case_001283,W_Handle leads,2016-01-16T16:19:48.741822,start,
case_001171,W_Call incomplete files,2016-01-16T16:20:15.464817,complete,
case_001284,__PROCESS_START__,2016-01-16T16:20:30.775139,start,
case_001284,A_Create Application,2016-01-16T16:20:30.775139,start,
case_001035,W_Complete application,2016-01-16T16:20:38.318230,complete,
case_001035,W_Complete application,2016-01-16T16:20:38.318230,start,
case_001209,W_Complete application,2016-01-16T16:21:23.267336,complete,
case_001209,W_Complete application,2016-01-16T16:21:23.267336,start,
case_001269,O_Create Offer,2016-01-16T16:21:33.577371,complete,
case_001269,O_Created,2016-01-16T16:21:33.577371,start,
case_001269,O_Created,2016-01-16T16:22:12.533985,complete,
case_001269,O_Sent (mail and online),2016-01-16T16:22:12.533985,start,
case_001282,W_Complete application,2016-01-16T16:22:14.857920,complete,
case_001282,A_Accepted,2016-01-16T16:22:14.857920,start,
case_001269,O_Sent (mail and online),2016-01-16T16:22:16.287387,complete,
case_001269,W_Complete application,2016-01-16T16:22:16.287387,start,
case_001284,A_Create Application,2016-01-16T16:22:30.906490,complete,
case_001284,A_Submitted,2016-01-16T16:22:30.906490,start,
case_001112,W_Complete application,2016-01-16T16:22:40.918770,complete,
case_001112,W_Complete application,2016-01-16T16:22:40.918770,start,
case_001284,A_Submitted,2016-01-16T16:23:36.675369,complete,
case_001284,W_Handle leads,2016-01-16T16:23:36.675369,start,
case_001284,W_Handle leads,2016-01-16T16:24:06.874932,complete,
case_001284,W_Complete application,2016-01-16T16:24:06.874932,start,
case_001269,W_Complete application,2016-01-16T16:24:46.601766,complete,
case_001269,W_Complete application,2016-01-16T16:24:46.601766,start,
case_001285,__PROCESS_START__,2016-01-16T16:24:46.820365,start,
case_001285,A_Create Application,2016-01-16T16:24:46.820365,start,
case_001282,A_Accepted,2016-01-16T16:25:03.613907,complete,
case_001282,O_Create Offer,2016-01-16T16:25:03.613907,start,
case_001282,O_Create Offer,2016-01-16T16:25:23.192282,complete,
case_001282,O_Created,2016-01-16T16:25:23.192282,start,
case_001286,__PROCESS_START__,2016-01-16T16:25:31.402703,start,
case_001286,A_Create Application,2016-01-16T16:25:31.402703,start,
case_001282,O_Created,2016-01-16T16:26:05.754409,complete,
case_001282,O_Sent (mail and online),2016-01-16T16:26:05.754409,start,
case_001282,O_Sent (mail and online),2016-01-16T16:26:19.525266,complete,
case_001282,W_Complete application,2016-01-16T16:26:19.525266,start,
case_001285,A_Create Application,2016-01-16T16:26:51.634593,complete,
case_001285,W_Complete application,2016-01-16T16:26:51.634593,start,
case_001286,A_Create Application,2016-01-16T16:27:43.947412,complete,
case_001286,A_Submitted,2016-01-16T16:27:43.947412,start,
case_001277,W_Complete application,2016-01-16T16:28:54.631241,complete,
case_001277,A_Concept,2016-01-16T16:28:54.631241,start,
case_001286,A_Submitted,2016-01-16T16:29:30.962968,complete,
case_001286,W_Handle leads,2016-01-16T16:29:30.962968,start,
case_001112,W_Complete application,2016-01-16T16:32:31.892624,complete,
case_001112,W_Complete application,2016-01-16T16:32:31.892624,start,
case_001213,W_Complete application,2016-01-16T16:33:52.501309,complete,
case_001213,W_Complete application,2016-01-16T16:33:52.501309,start,
case_001187,W_Complete application,2016-01-16T16:34:06.166813,complete,
case_001187,W_Call after offers,2016-01-16T16:34:06.166813,start,
case_001273,W_Complete application,2016-01-16T16:36:10.879909,complete,
case_001273,A_Concept,2016-01-16T16:36:10.879909,start,
case_001187,W_Call after offers,2016-01-16T16:37:19.785638,complete,
case_001283,W_Handle leads,2016-01-16T16:37:46.745349,complete,
case_001283,W_Complete application,2016-01-16T16:37:46.745349,start,
case_001277,A_Concept,2016-01-16T16:38:09.665433,complete,
case_001277,A_Accepted,2016-01-16T16:38:09.665433,start,
case_001277,A_Accepted,2016-01-16T16:38:40.220956,complete,
case_001277,O_Create Offer,2016-01-16T16:38:40.220956,start,
case_001247,W_Complete application,2016-01-16T16:41:04.338399,complete,
case_001247,A_Concept,2016-01-16T16:41:04.338399,start,
case_001283,W_Complete application,2016-01-16T16:41:19.330675,complete,
case_001283,W_Call after offers,2016-01-16T16:41:19.330675,start,
case_001239,W_Complete application,2016-01-16T16:42:55.395734,complete,
case_001239,W_Complete application,2016-01-16T16:42:55.395734,start,
case_001273,A_Concept,2016-01-16T16:43:23.692983,complete,
case_001273,W_Complete application,2016-01-16T16:43:23.692983,start,
case_001284,W_Complete application,2016-01-16T16:44:54.867250,complete,
case_001284,W_Call after offers,2016-01-16T16:44:54.867250,start,
case_001277,O_Create Offer,2016-01-16T16:46:43.876143,complete,
case_001277,O_Created,2016-01-16T16:46:43.876143,start,
case_001277,O_Created,2016-01-16T16:47:07.225855,complete,
case_001277,O_Create Offer,2016-01-16T16:47:07.225855,start,
case_001247,A_Concept,2016-01-16T16:47:11.898486,complete,
case_001247,W_Complete application,2016-01-16T16:47:11.898486,start,
case_001239,W_Complete application,2016-01-16T16:49:20.835483,complete,
case_001239,W_Call after offers,2016-01-16T16:49:20.835483,start,
case_001108,W_Complete application,2016-01-16T16:51:17.849832,complete,
case_001108,W_Complete application,2016-01-16T16:51:17.849832,start,
case_001282,W_Complete application,2016-01-16T16:55:45.111445,complete,
case_001282,W_Complete application,2016-01-16T16:55:45.111445,start,
case_001239,W_Call after offers,2016-01-16T16:55:49.947681,complete,
case_001196,W_Call after offers,2016-01-16T16:56:16.721482,complete,
case_001282,W_Complete application,2016-01-16T16:57:24.027089,complete,
case_001282,W_Call after offers,2016-01-16T16:57:24.027089,start,
case_001282,W_Call after offers,2016-01-16T16:57:29.219044,complete,
case_001277,O_Create Offer,2016-01-16T17:00:42.064338,complete,
case_001277,O_Created,2016-01-16T17:00:42.064338,start,
case_001277,O_Created,2016-01-16T17:00:44.887469,complete,
case_001277,O_Sent (mail and online),2016-01-16T17:00:44.887469,start,
case_001277,O_Sent (mail and online),2016-01-16T17:01:05.832691,complete,
case_001277,W_Complete application,2016-01-16T17:01:05.832691,start,
case_001247,W_Complete application,2016-01-16T17:05:40.815680,complete,
case_001247,O_Sent (mail and online),2016-01-16T17:05:40.815680,start,
case_001247,O_Sent (mail and online),2016-01-16T17:06:18.818948,complete,
case_001247,W_Complete application,2016-01-16T17:06:18.818948,start,
case_001106,W_Complete application,2016-01-16T17:08:57.635822,complete,
case_001106,A_Concept,2016-01-16T17:08:57.635822,start,
case_001247,W_Complete application,2016-01-16T17:08:59.750400,complete,
case_001247,W_Complete application,2016-01-16T17:08:59.750400,start,
case_001106,A_Concept,2016-01-16T17:10:02.274380,complete,
case_001106,W_Complete application,2016-01-16T17:10:02.274380,start,
case_001112,W_Complete application,2016-01-16T17:10:37.750284,complete,
case_001112,A_Accepted,2016-01-16T17:10:37.750284,start,
case_001112,A_Accepted,2016-01-16T17:11:38.491042,complete,
case_001112,W_Complete application,2016-01-16T17:11:38.491042,start,
case_001104,W_Complete application,2016-01-16T17:31:53.483540,complete,
case_001104,W_Complete application,2016-01-16T17:31:53.483540,start,
case_001228,W_Complete application,2016-01-16T17:33:16.712030,complete,
case_001228,W_Complete application,2016-01-16T17:33:16.712030,start,
case_001287,__PROCESS_START__,2016-01-16T17:36:16.330238,start,
case_001287,A_Create Application,2016-01-16T17:36:16.330238,start,
case_001288,__PROCESS_START__,2016-01-16T17:37:26.703321,start,
case_001288,A_Create Application,2016-01-16T17:37:26.703321,start,
case_001288,A_Create Application,2016-01-16T17:38:02.138902,complete,
case_001288,A_Submitted,2016-01-16T17:38:02.138902,start,
case_001289,__PROCESS_START__,2016-01-16T17:39:45.493417,start,
case_001289,A_Create Application,2016-01-16T17:39:45.493417,start,
case_001288,A_Submitted,2016-01-16T17:40:38.689703,complete,
case_001288,W_Handle leads,2016-01-16T17:40:38.689703,start,
case_001287,A_Create Application,2016-01-16T17:42:20.804920,complete,
case_001287,W_Complete application,2016-01-16T17:42:20.804920,start,
case_001235,W_Complete application,2016-01-16T17:42:31.427830,complete,
case_001235,O_Cancelled,2016-01-16T17:42:31.427830,start,
case_001235,O_Cancelled,2016-01-16T17:43:08.559935,complete,
case_001235,O_Cancelled,2016-01-16T17:43:08.559935,start,
